,,a_year_before,target,year,Wht%,Blc%,Ind%,Asn%,Mix%,His%,0-4,5-9,10-14
464,1,0,1,20092010,0.95245283,0.003018868,0,0.01509434,0.002264151,0.026415094,-46,-38,-3
464,2,0,0,20092010,0.95245283,0.003018868,0,0.01509434,0.002264151,0.026415094,-46,-38,-3
464,3,0,0,20092010,0.95245283,0.003018868,0,0.01509434,0.002264151,0.026415094,-46,-38,-3
464,4,0,0,20092010,0.95245283,0.003018868,0,0.01509434,0.002264151,0.026415094,-46,-38,-3
464,5,1,0,20092010,0.95245283,0.003018868,0,0.01509434,0.002264151,0.026415094,-46,-38,-3
468,K,1,1,20092010,0.970558376,0,0,0.003045685,0.009137056,0.016243655,-38,-29,2
468,1,0,1,20092010,0.970558376,0,0,0.003045685,0.009137056,0.016243655,-38,-29,2
468,2,1,0,20092010,0.970558376,0,0,0.003045685,0.009137056,0.016243655,-38,-29,2
468,3,1,1,20092010,0.970558376,0,0,0.003045685,0.009137056,0.016243655,-38,-29,2
468,4,2,1,20092010,0.970558376,0,0,0.003045685,0.009137056,0.016243655,-38,-29,2
468,5,0,0,20092010,0.970558376,0,0,0.003045685,0.009137056,0.016243655,-38,-29,2
470,K,0,2,20092010,0.985996705,0,0,0.000823723,0.004942339,0.007413509,-43,-37,-4
470,1,1,1,20092010,0.985996705,0,0,0.000823723,0.004942339,0.007413509,-43,-37,-4
470,2,2,1,20092010,0.985996705,0,0,0.000823723,0.004942339,0.007413509,-43,-37,-4
470,3,1,0,20092010,0.985996705,0,0,0.000823723,0.004942339,0.007413509,-43,-37,-4
470,4,0,1,20092010,0.985996705,0,0,0.000823723,0.004942339,0.007413509,-43,-37,-4
470,5,1,0,20092010,0.985996705,0,0,0.000823723,0.004942339,0.007413509,-43,-37,-4
472,K,0,0,20092010,0.980239944,0.011291461,0,0,0.004234298,0.004234298,-55,-41,-2
472,1,0,0,20092010,0.980239944,0.011291461,0,0,0.004234298,0.004234298,-55,-41,-2
472,2,0,1,20092010,0.980239944,0.011291461,0,0,0.004234298,0.004234298,-55,-41,-2
472,3,0,0,20092010,0.980239944,0.011291461,0,0,0.004234298,0.004234298,-55,-41,-2
472,4,0,0,20092010,0.980239944,0.011291461,0,0,0.004234298,0.004234298,-55,-41,-2
472,5,0,0,20092010,0.980239944,0.011291461,0,0,0.004234298,0.004234298,-55,-41,-2
474,K,1,1,20092010,0.987814785,0,0,0.000812348,0.005686434,0.004061738,-48,-37,-3
474,1,2,2,20092010,0.987814785,0,0,0.000812348,0.005686434,0.004061738,-48,-37,-3
474,2,0,3,20092010,0.987814785,0,0,0.000812348,0.005686434,0.004061738,-48,-37,-3
474,3,2,0,20092010,0.987814785,0,0,0.000812348,0.005686434,0.004061738,-48,-37,-3
474,4,1,2,20092010,0.987814785,0,0,0.000812348,0.005686434,0.004061738,-48,-37,-3
474,5,1,2,20092010,0.987814785,0,0,0.000812348,0.005686434,0.004061738,-48,-37,-3
476,K,11,5,20092010,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-56,-44,-4
476,1,3,10,20092010,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-56,-44,-4
476,2,2,1,20092010,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-56,-44,-4
476,3,0,1,20092010,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-56,-44,-4
476,4,0,0,20092010,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-56,-44,-4
476,5,1,0,20092010,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-56,-44,-4
478,K,12,16,20092010,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-68,-59,-6
478,1,20,16,20092010,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-68,-59,-6
478,2,12,24,20092010,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-68,-59,-6
478,3,6,11,20092010,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-68,-59,-6
478,4,8,8,20092010,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-68,-59,-6
478,5,8,8,20092010,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-68,-59,-6
480,K,6,4,20092010,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-49,-42,-3
480,1,8,7,20092010,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-49,-42,-3
480,2,6,5,20092010,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-49,-42,-3
480,3,2,5,20092010,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-49,-42,-3
480,4,3,2,20092010,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-49,-42,-3
480,5,3,3,20092010,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-49,-42,-3
484,K,32,33,20092010,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-59,-59,-6
484,1,26,47,20092010,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-59,-59,-6
484,2,20,29,20092010,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-59,-59,-6
484,3,20,28,20092010,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-59,-59,-6
484,4,25,20,20092010,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-59,-59,-6
484,5,29,27,20092010,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-59,-59,-6
486,K,31,30,20092010,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-37,-36,-4
486,1,27,34,20092010,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-37,-36,-4
486,2,32,36,20092010,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-37,-36,-4
486,3,36,33,20092010,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-37,-36,-4
486,4,32,40,20092010,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-37,-36,-4
486,5,29,39,20092010,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-37,-36,-4
488,K,27,30,20092010,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-39,-38,-5
488,1,30,33,20092010,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-39,-38,-5
488,2,22,37,20092010,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-39,-38,-5
488,3,20,35,20092010,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-39,-38,-5
488,4,22,21,20092010,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-39,-38,-5
488,5,22,27,20092010,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-39,-38,-5
489,K,0,0,20092010,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-37,-34,-7
489,1,0,0,20092010,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-37,-34,-7
489,2,1,0,20092010,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-37,-34,-7
489,3,0,0,20092010,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-37,-34,-7
489,4,0,0,20092010,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-37,-34,-7
489,5,0,0,20092010,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-37,-34,-7
490,K,38,39,20092010,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-50,-43,-6
490,1,39,52,20092010,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-50,-43,-6
490,2,31,41,20092010,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-50,-43,-6
490,3,39,35,20092010,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-50,-43,-6
490,4,46,43,20092010,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-50,-43,-6
490,5,41,52,20092010,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-50,-43,-6
492,K,21,10,20092010,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-31,-26,-4
492,1,16,22,20092010,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-31,-26,-4
492,2,10,16,20092010,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-31,-26,-4
492,3,18,13,20092010,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-31,-26,-4
492,4,12,16,20092010,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-31,-26,-4
492,5,17,15,20092010,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-31,-26,-4
494,K,18,22,20092010,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-37,-34,-3
494,1,17,26,20092010,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-37,-34,-3
494,2,24,20,20092010,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-37,-34,-3
494,3,24,28,20092010,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-37,-34,-3
494,4,19,21,20092010,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-37,-34,-3
494,5,14,21,20092010,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-37,-34,-3
508.04,K,0,0,20092010,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-57,-43,-6
508.04,1,0,0,20092010,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-57,-43,-6
508.04,2,0,0,20092010,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-57,-43,-6
508.04,3,0,0,20092010,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-57,-43,-6
508.04,4,0,0,20092010,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-57,-43,-6
508.04,5,0,0,20092010,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-57,-43,-6
516.01,K,0,0,20092010,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-53,-43,-8
516.01,1,0,0,20092010,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-53,-43,-8
516.01,2,0,0,20092010,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-53,-43,-8
516.01,3,0,0,20092010,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-53,-43,-8
516.01,4,0,0,20092010,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-53,-43,-8
516.01,5,0,0,20092010,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-53,-43,-8
610.02,K,0,0,20092010,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-29,-18,-3
610.02,1,0,0,20092010,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-29,-18,-3
610.02,2,0,0,20092010,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-29,-18,-3
610.02,3,0,0,20092010,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-29,-18,-3
610.02,4,0,0,20092010,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-29,-18,-3
610.02,5,0,0,20092010,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-29,-18,-3
696.02,K,0,0,20092010,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-40,-44,-6
696.02,1,0,0,20092010,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-40,-44,-6
696.02,2,0,0,20092010,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-40,-44,-6
696.02,3,0,0,20092010,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-40,-44,-6
696.02,4,0,0,20092010,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-40,-44,-6
696.02,5,0,0,20092010,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-40,-44,-6
726,K,0,0,20092010,0,0.891041162,0,0,0.046004843,0.04842615,-14,-12,-2
726,1,0,0,20092010,0,0.891041162,0,0,0.046004843,0.04842615,-14,-12,-2
726,2,0,0,20092010,0,0.891041162,0,0,0.046004843,0.04842615,-14,-12,-2
726,3,0,0,20092010,0,0.891041162,0,0,0.046004843,0.04842615,-14,-12,-2
726,4,0,0,20092010,0,0.891041162,0,0,0.046004843,0.04842615,-14,-12,-2
726,5,0,0,20092010,0,0.891041162,0,0,0.046004843,0.04842615,-14,-12,-2
902,K,0,0,20092010,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-34,-32,-6
902,1,0,0,20092010,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-34,-32,-6
902,2,0,0,20092010,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-34,-32,-6
902,3,0,0,20092010,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-34,-32,-6
902,4,0,0,20092010,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-34,-32,-6
902,5,0,0,20092010,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-34,-32,-6
906,K,0,0,20092010,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-46,-51,-8
906,1,0,0,20092010,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-46,-51,-8
906,2,1,0,20092010,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-46,-51,-8
906,3,0,0,20092010,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-46,-51,-8
906,4,0,0,20092010,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-46,-51,-8
906,5,0,0,20092010,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-46,-51,-8
1144,K,0,0,20092010,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-28,-23,-3
1144,1,0,0,20092010,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-28,-23,-3
1144,2,0,0,20092010,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-28,-23,-3
1144,3,0,0,20092010,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-28,-23,-3
1144,4,0,0,20092010,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-28,-23,-3
1144,5,0,0,20092010,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-28,-23,-3
18,K,0,0,20102011,0,0.333333333,0,0,0,0.666666667,0,0,0
18,1,0,0,20102011,0,0.333333333,0,0,0,0.666666667,0,0,0
18,2,0,0,20102011,0,0.333333333,0,0,0,0.666666667,0,0,0
18,3,0,0,20102011,0,0.333333333,0,0,0,0.666666667,0,0,0
18,4,0,0,20102011,0,0.333333333,0,0,0,0.666666667,0,0,0
18,5,0,0,20102011,0,0.333333333,0,0,0,0.666666667,0,0,0
20,K,6,4,20102011,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,1,2,2
20,1,6,5,20102011,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,1,2,2
20,2,8,6,20102011,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,1,2,2
20,3,5,10,20102011,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,1,2,2
20,4,9,5,20102011,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,1,2,2
20,5,7,5,20102011,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,1,2,2
22,K,53,49,20102011,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,2,4,5
22,1,42,54,20102011,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,2,4,5
22,2,42,43,20102011,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,2,4,5
22,3,41,47,20102011,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,2,4,5
22,4,42,44,20102011,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,2,4,5
22,5,52,43,20102011,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,2,4,5
30,K,11,16,20102011,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,1,2,2
30,1,11,11,20102011,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,1,2,2
30,2,17,13,20102011,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,1,2,2
30,3,16,16,20102011,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,1,2,2
30,4,7,16,20102011,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,1,2,2
30,5,23,7,20102011,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,1,2,2
34,K,25,27,20102011,0.559414991,0,0,0.186471664,0.047531993,0.206581353,1,3,3
34,1,19,25,20102011,0.559414991,0,0,0.186471664,0.047531993,0.206581353,1,3,3
34,2,27,20,20102011,0.559414991,0,0,0.186471664,0.047531993,0.206581353,1,3,3
34,3,29,27,20102011,0.559414991,0,0,0.186471664,0.047531993,0.206581353,1,3,3
34,4,27,27,20102011,0.559414991,0,0,0.186471664,0.047531993,0.206581353,1,3,3
34,5,20,26,20102011,0.559414991,0,0,0.186471664,0.047531993,0.206581353,1,3,3
36,K,30,30,20102011,0.528,0.0112,0,0.2192,0.0416,0.1952,2,2,3
36,1,19,28,20102011,0.528,0.0112,0,0.2192,0.0416,0.1952,2,2,3
36,2,21,22,20102011,0.528,0.0112,0,0.2192,0.0416,0.1952,2,2,3
36,3,21,23,20102011,0.528,0.0112,0,0.2192,0.0416,0.1952,2,2,3
36,4,12,21,20102011,0.528,0.0112,0,0.2192,0.0416,0.1952,2,2,3
36,5,20,10,20102011,0.528,0.0112,0,0.2192,0.0416,0.1952,2,2,3
38,K,6,9,20102011,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,1,1,1
38,1,9,6,20102011,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,1,1,1
38,2,7,9,20102011,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,1,1,1
38,3,7,7,20102011,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,1,1,1
38,4,4,8,20102011,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,1,1,1
38,5,7,5,20102011,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,1,1,1
44,K,19,16,20102011,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,0,1,3
44,1,14,23,20102011,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,0,1,3
44,2,13,14,20102011,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,0,1,3
44,3,8,13,20102011,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,0,1,3
44,4,10,7,20102011,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,0,1,3
44,5,8,11,20102011,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,0,1,3
46,K,9,6,20102011,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,0,1,1
46,1,9,11,20102011,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,0,1,1
46,2,16,9,20102011,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,0,1,1
46,3,10,17,20102011,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,0,1,1
46,4,8,9,20102011,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,0,1,1
46,5,6,9,20102011,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,0,1,1
50,K,20,12,20102011,0.816666667,0,0,0.05952381,0.023809524,0.097619048,0,2,2
50,1,17,24,20102011,0.816666667,0,0,0.05952381,0.023809524,0.097619048,0,2,2
50,2,13,19,20102011,0.816666667,0,0,0.05952381,0.023809524,0.097619048,0,2,2
50,3,19,12,20102011,0.816666667,0,0,0.05952381,0.023809524,0.097619048,0,2,2
50,4,15,20,20102011,0.816666667,0,0,0.05952381,0.023809524,0.097619048,0,2,2
50,5,13,13,20102011,0.816666667,0,0,0.05952381,0.023809524,0.097619048,0,2,2
51,K,0,0,20102011,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,2,1,1
51,1,0,0,20102011,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,2,1,1
51,2,0,0,20102011,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,2,1,1
51,3,0,0,20102011,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,2,1,1
51,4,0,0,20102011,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,2,1,1
51,5,0,0,20102011,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,2,1,1
52.01,K,13,7,20102011,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,0,1,2
52.01,1,4,10,20102011,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,0,1,2
52.01,2,8,4,20102011,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,0,1,2
52.01,3,6,7,20102011,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,0,1,2
52.01,4,8,7,20102011,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,0,1,2
52.01,5,3,9,20102011,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,0,1,2
52.02,K,15,17,20102011,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,1,1,1
52.02,1,13,13,20102011,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,1,1,1
52.02,2,10,15,20102011,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,1,1,1
52.02,3,5,10,20102011,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,1,1,1
52.02,4,10,5,20102011,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,1,1,1
52.02,5,5,10,20102011,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,1,1,1
54,K,11,16,20102011,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,1,1,2
54,1,27,7,20102011,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,1,1,2
54,2,14,23,20102011,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,1,1,2
54,3,4,8,20102011,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,1,1,2
54,4,5,3,20102011,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,1,1,2
54,5,6,5,20102011,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,1,1,2
56.01,K,8,9,20102011,0.746666667,0,0,0.056666667,0.046666667,0.146666667,1,2,2
56.01,1,8,4,20102011,0.746666667,0,0,0.056666667,0.046666667,0.146666667,1,2,2
56.01,2,1,11,20102011,0.746666667,0,0,0.056666667,0.046666667,0.146666667,1,2,2
56.01,3,6,0,20102011,0.746666667,0,0,0.056666667,0.046666667,0.146666667,1,2,2
56.01,4,4,4,20102011,0.746666667,0,0,0.056666667,0.046666667,0.146666667,1,2,2
56.01,5,3,4,20102011,0.746666667,0,0,0.056666667,0.046666667,0.146666667,1,2,2
56.02,K,3,6,20102011,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,1,0,1
56.02,1,8,3,20102011,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,1,0,1
56.02,2,2,8,20102011,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,1,0,1
56.02,3,5,2,20102011,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,1,0,1
56.02,4,3,2,20102011,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,1,0,1
56.02,5,2,3,20102011,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,1,0,1
58,K,23,33,20102011,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,1,3,2
58,1,27,22,20102011,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,1,3,2
58,2,19,22,20102011,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,1,3,2
58,3,8,17,20102011,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,1,3,2
58,4,11,8,20102011,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,1,3,2
58,5,13,9,20102011,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,1,3,2
60,K,24,35,20102011,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,2,2,3
60,1,32,32,20102011,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,2,2,3
60,2,32,35,20102011,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,2,2,3
60,3,32,33,20102011,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,2,2,3
60,4,24,30,20102011,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,2,2,3
60,5,24,26,20102011,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,2,2,3
62,K,33,27,20102011,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,1,3,3
62,1,34,32,20102011,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,1,3,3
62,2,34,35,20102011,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,1,3,3
62,3,35,35,20102011,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,1,3,3
62,4,29,32,20102011,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,1,3,3
62,5,30,31,20102011,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,1,3,3
64,K,34,34,20102011,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,2,3,4
64,1,37,37,20102011,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,2,3,4
64,2,22,32,20102011,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,2,3,4
64,3,32,22,20102011,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,2,3,4
64,4,35,34,20102011,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,2,3,4
64,5,34,36,20102011,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,2,3,4
66,K,30,37,20102011,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,1,3,4
66,1,26,32,20102011,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,1,3,4
66,2,34,29,20102011,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,1,3,4
66,3,27,35,20102011,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,1,3,4
66,4,29,24,20102011,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,1,3,4
66,5,23,33,20102011,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,1,3,4
68,K,64,58,20102011,0.461276596,0.025531915,0.001702128,0.142978723,0.039148936,0.320851064,3,5,7
68,1,75,55,20102011,0.461276596,0.025531915,0.001702128,0.142978723,0.039148936,0.320851064,3,5,7
68,2,63,74,20102011,0.461276596,0.025531915,0.001702128,0.142978723,0.039148936,0.320851064,3,5,7
68,3,56,56,20102011,0.461276596,0.025531915,0.001702128,0.142978723,0.039148936,0.320851064,3,5,7
