Census Tract,Grade Level,year,target,a_year_before,Wht%,Blc%,Ind%,Asn%,Mix%,His%,0-4,9-May,14-Oct
120,1,20022003,10,12,0.054662379,0,0,0.803858521,0,0.1414791,2,-3,-1
120,2,20022003,15,19,0.054662379,0,0,0.803858521,0,0.1414791,2,-3,-1
120,3,20022003,19,16,0.054662379,0,0,0.803858521,0,0.1414791,2,-3,-1
120,4,20022003,16,12,0.054662379,0,0,0.803858521,0,0.1414791,2,-3,-1
120,5,20022003,11,14,0.054662379,0,0,0.803858521,0,0.1414791,2,-3,-1
122,K,20022003,59,72,0.075037147,0.004457652,0.000742942,0.370728083,0.005200594,0.543090639,7,-10,-2
122,1,20022003,72,80,0.075037147,0.004457652,0.000742942,0.370728083,0.005200594,0.543090639,7,-10,-2
122,2,20022003,70,75,0.075037147,0.004457652,0.000742942,0.370728083,0.005200594,0.543090639,7,-10,-2
122,3,20022003,74,71,0.075037147,0.004457652,0.000742942,0.370728083,0.005200594,0.543090639,7,-10,-2
122,4,20022003,68,81,0.075037147,0.004457652,0.000742942,0.370728083,0.005200594,0.543090639,7,-10,-2
122,5,20022003,73,67,0.075037147,0.004457652,0.000742942,0.370728083,0.005200594,0.543090639,7,-10,-2
126,K,20022003,30,30,0.406491499,0.030911901,0,0.292117465,0.054095827,0.211746522,3,-4,-2
126,1,20022003,26,23,0.406491499,0.030911901,0,0.292117465,0.054095827,0.211746522,3,-4,-2
126,2,20022003,22,33,0.406491499,0.030911901,0,0.292117465,0.054095827,0.211746522,3,-4,-2
126,3,20022003,33,35,0.406491499,0.030911901,0,0.292117465,0.054095827,0.211746522,3,-4,-2
126,4,20022003,34,26,0.406491499,0.030911901,0,0.292117465,0.054095827,0.211746522,3,-4,-2
126,5,20022003,18,23,0.406491499,0.030911901,0,0.292117465,0.054095827,0.211746522,3,-4,-2
128.01,K,20022003,13,26,0.248888889,0.008888889,0,0.622222222,0.026666667,0.093333333,2,-3,-1
128.01,1,20022003,26,17,0.248888889,0.008888889,0,0.622222222,0.026666667,0.093333333,2,-3,-1
128.01,2,20022003,17,26,0.248888889,0.008888889,0,0.622222222,0.026666667,0.093333333,2,-3,-1
128.01,3,20022003,21,23,0.248888889,0.008888889,0,0.622222222,0.026666667,0.093333333,2,-3,-1
128.01,4,20022003,24,22,0.248888889,0.008888889,0,0.622222222,0.026666667,0.093333333,2,-3,-1
128.01,5,20022003,23,22,0.248888889,0.008888889,0,0.622222222,0.026666667,0.093333333,2,-3,-1
130,K,20022003,48,34,0.46527117,0.013320647,0,0.151284491,0.050428164,0.313035205,5,-8,-3
130,1,20022003,37,50,0.46527117,0.013320647,0,0.151284491,0.050428164,0.313035205,5,-8,-3
130,2,20022003,51,46,0.46527117,0.013320647,0,0.151284491,0.050428164,0.313035205,5,-8,-3
130,3,20022003,50,46,0.46527117,0.013320647,0,0.151284491,0.050428164,0.313035205,5,-8,-3
130,4,20022003,43,32,0.46527117,0.013320647,0,0.151284491,0.050428164,0.313035205,5,-8,-3
130,5,20022003,36,43,0.46527117,0.013320647,0,0.151284491,0.050428164,0.313035205,5,-8,-3
132,K,20022003,17,21,0.433996383,0.003616637,0,0.376130199,0.021699819,0.164556962,1,-5,-2
132,1,20022003,18,18,0.433996383,0.003616637,0,0.376130199,0.021699819,0.164556962,1,-5,-2
132,2,20022003,26,19,0.433996383,0.003616637,0,0.376130199,0.021699819,0.164556962,1,-5,-2
132,3,20022003,20,25,0.433996383,0.003616637,0,0.376130199,0.021699819,0.164556962,1,-5,-2
132,4,20022003,28,24,0.433996383,0.003616637,0,0.376130199,0.021699819,0.164556962,1,-5,-2
132,5,20022003,24,15,0.433996383,0.003616637,0,0.376130199,0.021699819,0.164556962,1,-5,-2
134,K,20022003,29,24,0.592326139,0.021582734,0,0.136690647,0.047961631,0.201438849,4,-8,-2
134,1,20022003,24,32,0.592326139,0.021582734,0,0.136690647,0.047961631,0.201438849,4,-8,-2
134,2,20022003,39,31,0.592326139,0.021582734,0,0.136690647,0.047961631,0.201438849,4,-8,-2
134,3,20022003,31,31,0.592326139,0.021582734,0,0.136690647,0.047961631,0.201438849,4,-8,-2
134,4,20022003,33,35,0.592326139,0.021582734,0,0.136690647,0.047961631,0.201438849,4,-8,-2
134,5,20022003,40,16,0.592326139,0.021582734,0,0.136690647,0.047961631,0.201438849,4,-8,-2
136,K,20022003,21,31,0.617647059,0.003676471,0.00122549,0.110294118,0.044117647,0.219362745,4,-6,-2
136,1,20022003,29,22,0.617647059,0.003676471,0.00122549,0.110294118,0.044117647,0.219362745,4,-6,-2
136,2,20022003,22,24,0.617647059,0.003676471,0.00122549,0.110294118,0.044117647,0.219362745,4,-6,-2
136,3,20022003,26,33,0.617647059,0.003676471,0.00122549,0.110294118,0.044117647,0.219362745,4,-6,-2
136,4,20022003,31,18,0.617647059,0.003676471,0.00122549,0.110294118,0.044117647,0.219362745,4,-6,-2
136,5,20022003,20,24,0.617647059,0.003676471,0.00122549,0.110294118,0.044117647,0.219362745,4,-6,-2
138,K,20022003,15,13,0.662942272,0.011173184,0.001862197,0.096834264,0.024208566,0.199255121,3,-4,-1
138,1,20022003,12,18,0.662942272,0.011173184,0.001862197,0.096834264,0.024208566,0.199255121,3,-4,-1
138,2,20022003,16,6,0.662942272,0.011173184,0.001862197,0.096834264,0.024208566,0.199255121,3,-4,-1
138,3,20022003,7,20,0.662942272,0.011173184,0.001862197,0.096834264,0.024208566,0.199255121,3,-4,-1
138,4,20022003,18,7,0.662942272,0.011173184,0.001862197,0.096834264,0.024208566,0.199255121,3,-4,-1
138,5,20022003,7,15,0.662942272,0.011173184,0.001862197,0.096834264,0.024208566,0.199255121,3,-4,-1
140,K,20022003,19,15,0.748538012,0.00877193,0,0.096491228,0.026315789,0.119883041,1,-2,-2
140,1,20022003,17,13,0.748538012,0.00877193,0,0.096491228,0.026315789,0.119883041,1,-2,-2
140,2,20022003,12,11,0.748538012,0.00877193,0,0.096491228,0.026315789,0.119883041,1,-2,-2
140,3,20022003,8,9,0.748538012,0.00877193,0,0.096491228,0.026315789,0.119883041,1,-2,-2
140,4,20022003,12,9,0.748538012,0.00877193,0,0.096491228,0.026315789,0.119883041,1,-2,-2
140,5,20022003,9,7,0.748538012,0.00877193,0,0.096491228,0.026315789,0.119883041,1,-2,-2
142,K,20022003,29,21,0.589041096,0.020547945,0.003424658,0.131849315,0.04109589,0.20890411,3,-4,-2
142,1,20022003,20,32,0.589041096,0.020547945,0.003424658,0.131849315,0.04109589,0.20890411,3,-4,-2
142,2,20022003,25,26,0.589041096,0.020547945,0.003424658,0.131849315,0.04109589,0.20890411,3,-4,-2
142,3,20022003,18,15,0.589041096,0.020547945,0.003424658,0.131849315,0.04109589,0.20890411,3,-4,-2
142,4,20022003,15,12,0.589041096,0.020547945,0.003424658,0.131849315,0.04109589,0.20890411,3,-4,-2
142,5,20022003,12,15,0.589041096,0.020547945,0.003424658,0.131849315,0.04109589,0.20890411,3,-4,-2
148,K,20022003,9,4,0.789954338,0,0,0.100456621,0.00913242,0.100456621,1,-2,-1
148,1,20022003,2,7,0.789954338,0,0,0.100456621,0.00913242,0.100456621,1,-2,-1
148,2,20022003,9,9,0.789954338,0,0,0.100456621,0.00913242,0.100456621,1,-2,-1
148,3,20022003,4,3,0.789954338,0,0,0.100456621,0.00913242,0.100456621,1,-2,-1
148,4,20022003,4,5,0.789954338,0,0,0.100456621,0.00913242,0.100456621,1,-2,-1
148,5,20022003,4,6,0.789954338,0,0,0.100456621,0.00913242,0.100456621,1,-2,-1
150,K,20022003,12,6,0.7,0,0,0.179310345,0.020689655,0.1,1,-3,-2
150,1,20022003,5,5,0.7,0,0,0.179310345,0.020689655,0.1,1,-3,-2
150,2,20022003,6,11,0.7,0,0,0.179310345,0.020689655,0.1,1,-3,-2
150,3,20022003,13,8,0.7,0,0,0.179310345,0.020689655,0.1,1,-3,-2
150,4,20022003,7,4,0.7,0,0,0.179310345,0.020689655,0.1,1,-3,-2
150,5,20022003,6,7,0.7,0,0,0.179310345,0.020689655,0.1,1,-3,-2
152,K,20022003,12,13,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,2,-4,-1
152,1,20022003,16,12,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,2,-4,-1
152,2,20022003,7,6,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,2,-4,-1
152,3,20022003,6,9,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,2,-4,-1
152,4,20022003,9,8,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,2,-4,-1
152,5,20022003,10,5,0.615942029,0.002415459,0,0.18115942,0.04589372,0.152173913,2,-4,-1
160,K,20022003,21,17,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,4,-7,-2
160,1,20022003,15,22,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,4,-7,-2
160,2,20022003,17,14,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,4,-7,-2
160,3,20022003,14,11,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,4,-7,-2
160,4,20022003,9,8,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,4,-7,-2
160,5,20022003,6,11,0.480140187,0.035046729,0.001168224,0.213785047,0.028037383,0.232476636,4,-7,-2
162,K,20022003,5,4,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,2,-2,-1
162,1,20022003,6,6,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,2,-2,-1
162,2,20022003,6,5,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,2,-2,-1
162,3,20022003,6,3,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,2,-2,-1
162,4,20022003,4,3,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,2,-2,-1
162,5,20022003,3,2,0.536363636,0.057575758,0,0.118181818,0.057575758,0.212121212,2,-2,-1
164,K,20022003,1,2,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,1,-2,-1
164,1,20022003,5,7,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,1,-2,-1
164,2,20022003,7,7,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,1,-2,-1
164,3,20022003,9,4,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,1,-2,-1
164,4,20022003,3,10,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,1,-2,-1
164,5,20022003,5,4,0.242424242,0.222222222,0.01010101,0.050505051,0.070707071,0.393939394,1,-2,-1
166,K,20022003,7,9,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,1,-4,-2
166,1,20022003,7,8,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,1,-4,-2
166,2,20022003,11,12,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,1,-4,-2
166,3,20022003,15,7,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,1,-4,-2
166,4,20022003,8,6,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,1,-4,-2
166,5,20022003,8,9,0.867532468,0,0.002597403,0.051948052,0.018181818,0.05974026,1,-4,-2
168,K,20022003,14,9,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,0,-4,-1
168,1,20022003,6,11,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,0,-4,-1
168,2,20022003,11,4,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,0,-4,-1
168,3,20022003,4,3,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,0,-4,-1
168,4,20022003,4,5,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,0,-4,-1
168,5,20022003,6,11,0.574712644,0,0.003831418,0.279693487,0.01532567,0.114942529,0,-4,-1
170,K,20022003,30,28,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,3,-5,-2
170,1,20022003,33,30,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,3,-5,-2
170,2,20022003,29,29,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,3,-5,-2
170,3,20022003,30,19,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,3,-5,-2
170,4,20022003,23,27,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,3,-5,-2
170,5,20022003,27,35,0.458161866,0.004115226,0.002743484,0.410150892,0.01920439,0.105624143,3,-5,-2
172,K,20022003,31,25,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,2,-5,-3
172,1,20022003,25,19,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,2,-5,-3
172,2,20022003,21,20,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,2,-5,-3
172,3,20022003,25,25,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,2,-5,-3
172,4,20022003,24,23,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,2,-5,-3
172,5,20022003,24,29,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,2,-5,-3
174,K,20022003,10,13,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,1,-3,-2
174,1,20022003,13,14,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,1,-3,-2
174,2,20022003,16,8,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,1,-3,-2
174,3,20022003,9,11,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,1,-3,-2
174,4,20022003,12,8,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,1,-3,-2
174,5,20022003,8,7,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,1,-3,-2
176,K,20022003,20,19,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,3,-4,-1
176,1,20022003,14,24,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,3,-4,-1
176,2,20022003,25,16,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,3,-4,-1
176,3,20022003,15,22,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,3,-4,-1
176,4,20022003,19,15,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,3,-4,-1
176,5,20022003,14,15,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,3,-4,-1
178,K,20022003,23,27,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,3,-4,-2
178,1,20022003,25,20,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,3,-4,-2
178,2,20022003,23,28,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,3,-4,-2
178,3,20022003,31,30,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,3,-4,-2
178,4,20022003,24,17,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,3,-4,-2
178,5,20022003,18,19,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,3,-4,-2
180,K,20022003,25,27,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,3,-5,-2
180,1,20022003,27,21,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,3,-5,-2
180,2,20022003,26,26,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,3,-5,-2
180,3,20022003,27,20,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,3,-5,-2
180,4,20022003,24,25,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,3,-5,-2
180,5,20022003,25,23,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,3,-5,-2
182,K,20022003,35,34,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,3,-4,-1
182,1,20022003,32,35,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,3,-4,-1
182,2,20022003,35,29,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,3,-4,-1
182,3,20022003,32,21,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,3,-4,-1
182,4,20022003,23,22,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,3,-4,-1
182,5,20022003,21,25,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,3,-4,-1
184,K,20022003,27,26,0.54005168,0,0,0.387596899,0.020671835,0.049095607,1,-3,-2
184,1,20022003,30,13,0.54005168,0,0,0.387596899,0.020671835,0.049095607,1,-3,-2
184,2,20022003,11,18,0.54005168,0,0,0.387596899,0.020671835,0.049095607,1,-3,-2
184,3,20022003,20,16,0.54005168,0,0,0.387596899,0.020671835,0.049095607,1,-3,-2
184,4,20022003,19,22,0.54005168,0,0,0.387596899,0.020671835,0.049095607,1,-3,-2
184,5,20022003,18,11,0.54005168,0,0,0.387596899,0.020671835,0.049095607,1,-3,-2
186,K,20022003,26,23,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,2,-4,-1
186,1,20022003,20,17,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,2,-4,-1
186,2,20022003,19,18,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,2,-4,-1
186,3,20022003,16,13,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,2,-4,-1
186,4,20022003,12,23,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,2,-4,-1
186,5,20022003,24,16,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,2,-4,-1
188,K,20022003,12,11,0.446183953,0,0,0.375733855,0.003913894,0.168297456,2,-3,-2
188,1,20022003,17,19,0.446183953,0,0,0.375733855,0.003913894,0.168297456,2,-3,-2
188,2,20022003,21,28,0.446183953,0,0,0.375733855,0.003913894,0.168297456,2,-3,-2
188,3,20022003,29,19,0.446183953,0,0,0.375733855,0.003913894,0.168297456,2,-3,-2
188,4,20022003,19,16,0.446183953,0,0,0.375733855,0.003913894,0.168297456,2,-3,-2
188,5,20022003,20,22,0.446183953,0,0,0.375733855,0.003913894,0.168297456,2,-3,-2
190,K,20022003,36,45,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,-8,-3
190,1,20022003,51,45,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,-8,-3
190,2,20022003,45,42,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,-8,-3
190,3,20022003,39,43,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,-8,-3
190,4,20022003,33,43,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,-8,-3
190,5,20022003,44,54,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,-8,-3
192,K,20022003,15,19,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,-6,-2
192,1,20022003,19,15,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,-6,-2
192,2,20022003,18,22,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,-6,-2
192,3,20022003,27,18,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,-6,-2
192,4,20022003,19,11,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,-6,-2
192,5,20022003,14,19,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,-6,-2
194,K,20022003,37,25,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,3,-5,-2
194,1,20022003,32,25,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,3,-5,-2
194,2,20022003,25,36,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,3,-5,-2
194,3,20022003,37,26,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,3,-5,-2
194,4,20022003,23,32,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,3,-5,-2
194,5,20022003,31,30,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,3,-5,-2
196,K,20022003,23,32,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,-8,-2
196,1,20022003,41,32,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,-8,-2
196,2,20022003,38,42,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,-8,-2
196,3,20022003,48,32,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,-8,-2
196,4,20022003,36,35,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,-8,-2
196,5,20022003,34,47,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,-8,-2
198,K,20022003,6,15,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,-3,-1
198,1,20022003,16,11,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,-3,-1
198,2,20022003,11,12,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,-3,-1
198,3,20022003,12,13,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,-3,-1
198,4,20022003,13,14,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,-3,-1
198,5,20022003,14,9,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,-3,-1
200,K,20022003,7,15,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,3,-4,-1
200,1,20022003,16,22,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,3,-4,-1
200,2,20022003,19,13,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,3,-4,-1
200,3,20022003,13,9,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,3,-4,-1
200,4,20022003,11,15,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,3,-4,-1
200,5,20022003,14,10,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,3,-4,-1
202,K,20022003,8,9,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,-4,-1
202,1,20022003,10,7,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,-4,-1
202,2,20022003,8,7,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,-4,-1
202,3,20022003,5,10,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,-4,-1
202,4,20022003,10,7,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,-4,-1
202,5,20022003,8,5,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,-4,-1
204,K,20022003,11,8,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,-2,-2
204,1,20022003,10,7,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,-2,-2
204,2,20022003,6,6,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,-2,-2
204,3,20022003,5,5,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,-2,-2
204,4,20022003,7,5,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,-2,-2
204,5,20022003,6,5,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,-2,-2
206,K,20022003,9,14,0.656050955,0,0,0.148619958,0.01910828,0.176220807,3,-3,-2
206,1,20022003,19,11,0.656050955,0,0,0.148619958,0.01910828,0.176220807,3,-3,-2
206,2,20022003,14,15,0.656050955,0,0,0.148619958,0.01910828,0.176220807,3,-3,-2
206,3,20022003,14,14,0.656050955,0,0,0.148619958,0.01910828,0.176220807,3,-3,-2
206,4,20022003,15,13,0.656050955,0,0,0.148619958,0.01910828,0.176220807,3,-3,-2
206,5,20022003,19,12,0.656050955,0,0,0.148619958,0.01910828,0.176220807,3,-3,-2
207,K,20022003,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,4,-5,-1
207,1,20022003,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,4,-5,-1
207,2,20022003,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,4,-5,-1
207,3,20022003,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,4,-5,-1
207,4,20022003,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,4,-5,-1
207,5,20022003,0,0,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,4,-5,-1
